uri,cls,label
<http://edukg.org/knowledge/3.0/instance/politics#main-E2214>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,计划调节
<http://edukg.org/knowledge/3.0/instance/politics#main-E4505>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,忧患意识
<http://edukg.org/knowledge/3.0/instance/politics#main-E2474>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,人生需要自立
<http://edukg.org/knowledge/3.0/instance/politics#main-E626>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,处分权
<http://edukg.org/knowledge/3.0/instance/politics#main-E1618>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,功在当代　利在千秋
<http://edukg.org/knowledge/3.0/instance/politics#main-E818>,<http://www.w3.org/2002/07/owl#NamedIndividual>,尊敬老师
<http://edukg.org/knowledge/3.0/instance/politics#main-E4393>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,金融风暴
<http://edukg.org/knowledge/3.0/instance/politics#main-E2488>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,荣誉
<http://edukg.org/knowledge/3.0/instance/politics#main-E1125>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,真
<http://edukg.org/knowledge/3.0/instance/politics#main-E2256>,<http://www.w3.org/2002/07/owl#NamedIndividual>,现实
<http://edukg.org/knowledge/3.0/instance/politics#main-E2165>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,人人要有责任感
<http://edukg.org/knowledge/3.0/instance/politics#main-E1724>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,最惠国待遇
<http://edukg.org/knowledge/3.0/instance/politics#main-E823>,<http://www.w3.org/2002/07/owl#NamedIndividual>,敢打官司
<http://edukg.org/knowledge/3.0/instance/politics#main-E373>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,分配政策
<http://edukg.org/knowledge/3.0/instance/politics#main-E3221>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,打扮自己
<http://edukg.org/knowledge/3.0/instance/politics#main-E3688>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,行政机关
<http://edukg.org/knowledge/3.0/instance/politics#main-E4160>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,落后文化
<http://edukg.org/knowledge/3.0/instance/politics#main-E2182>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,群众举报
<http://edukg.org/knowledge/3.0/instance/politics#main-E3520>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,青少年自尊
<http://edukg.org/knowledge/3.0/instance/politics#main-E3031>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,静止
<http://edukg.org/knowledge/3.0/instance/politics#main-E1207>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,管理自己
<http://edukg.org/knowledge/3.0/instance/politics#main-E1665>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,台湾问题
<http://edukg.org/knowledge/3.0/instance/politics#main-E3572>,<http://www.w3.org/2002/07/owl#NamedIndividual>,计划
<http://edukg.org/knowledge/3.0/instance/politics#main-E4077>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,文化冲突
<http://edukg.org/knowledge/3.0/instance/politics#main-E4715>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,中华人民共和国刑法
<http://edukg.org/knowledge/3.0/instance/politics#main-E4083>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,海纳百川　有容乃大
<http://edukg.org/knowledge/3.0/instance/politics#main-E4156>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,价值标准
<http://edukg.org/knowledge/3.0/instance/politics#main-E620>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,实践
<http://edukg.org/knowledge/3.0/instance/politics#main-E2855>,<http://www.w3.org/2002/07/owl#NamedIndividual>,贷款消费
<http://edukg.org/knowledge/3.0/instance/politics#main-E3544>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,挫而
<http://edukg.org/knowledge/3.0/instance/politics#main-E3199>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,刑法
<http://edukg.org/knowledge/3.0/instance/politics#main-E3302>,<http://www.w3.org/2002/07/owl#NamedIndividual>,思维决定存在
<http://edukg.org/knowledge/3.0/instance/politics#main-E2074>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,邓小平哲学思想
<http://edukg.org/knowledge/3.0/instance/politics#main-E2054>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,先进文化
<http://edukg.org/knowledge/3.0/instance/politics#main-E181>,<http://www.w3.org/2002/07/owl#NamedIndividual>,求助有路
<http://edukg.org/knowledge/3.0/instance/politics#main-E705>,<http://www.w3.org/2002/07/owl#NamedIndividual>,礼貌是尊重
<http://edukg.org/knowledge/3.0/instance/politics#main-E3997>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,百年大计　教育为本
<http://edukg.org/knowledge/3.0/instance/politics#main-E3256>,<http://www.w3.org/2002/07/owl#NamedIndividual>,生产方式
<http://edukg.org/knowledge/3.0/instance/politics#main-E4555>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,领导核心
<http://edukg.org/knowledge/3.0/instance/politics#main-E3658>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,正义感
<http://edukg.org/knowledge/3.0/instance/politics#main-E4245>,<http://www.w3.org/2002/07/owl#NamedIndividual>,不能再有依赖
<http://edukg.org/knowledge/3.0/instance/politics#main-E134>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,着力改善民生
<http://edukg.org/knowledge/3.0/instance/politics#main-E4280>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,礼貌用语
<http://edukg.org/knowledge/3.0/instance/politics#main-E1583>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,公民政治权利
<http://edukg.org/knowledge/3.0/instance/politics#main-E26>,<http://www.w3.org/2002/07/owl#NamedIndividual>,选择
<http://edukg.org/knowledge/3.0/instance/politics#main-E3324>,<http://www.w3.org/2002/07/owl#NamedIndividual>,姓名使用权
<http://edukg.org/knowledge/3.0/instance/politics#main-E2211>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,贮藏手段
<http://edukg.org/knowledge/3.0/instance/politics#main-E517>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,价值冲突
<http://edukg.org/knowledge/3.0/instance/politics#main-E3850>,<http://www.w3.org/2002/07/owl#NamedIndividual>,博大精深
<http://edukg.org/knowledge/3.0/instance/politics#main-E4143>,<http://edukg.org/knowledge/3.0/class/politics#main-C50>,定期储蓄
<http://edukg.org/knowledge/3.0/instance/politics#main-E1692>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,隐私
<http://edukg.org/knowledge/3.0/instance/politics#main-E3102>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,虚拟货币
<http://edukg.org/knowledge/3.0/instance/politics#main-E1396>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,人身保险
<http://edukg.org/knowledge/3.0/instance/politics#main-E729>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,具体科学
<http://edukg.org/knowledge/3.0/instance/politics#main-E4050>,<http://www.w3.org/2002/07/owl#NamedIndividual>,未成年
<http://edukg.org/knowledge/3.0/instance/politics#main-E3836>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,民族节日
<http://edukg.org/knowledge/3.0/instance/politics#main-E2417>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,公民行使建议权监督权
<http://edukg.org/knowledge/3.0/instance/politics#main-E3277>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,监督听证会
<http://edukg.org/knowledge/3.0/instance/politics#main-E1316>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,创业者
<http://edukg.org/knowledge/3.0/instance/politics#main-E2499>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,为什么要孝敬父母
<http://edukg.org/knowledge/3.0/instance/politics#main-E4182>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,偷税
<http://edukg.org/knowledge/3.0/instance/politics#main-E2575>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,克服虚荣心
<http://edukg.org/knowledge/3.0/instance/politics#main-E4456>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,群众观点
<http://edukg.org/knowledge/3.0/instance/politics#main-E1573>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,是非得失
<http://edukg.org/knowledge/3.0/instance/politics#main-E4094>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,态度
<http://edukg.org/knowledge/3.0/instance/politics#main-E4173>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,唯物辩证法
<http://edukg.org/knowledge/3.0/instance/politics#main-E1579>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,自我新形象
<http://edukg.org/knowledge/3.0/instance/politics#main-E1442>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,诚信守则
<http://edukg.org/knowledge/3.0/instance/politics#main-E1174>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,成长
<http://edukg.org/knowledge/3.0/instance/politics#main-E1647>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,正确认识自己
<http://edukg.org/knowledge/3.0/instance/politics#main-E1863>,<http://www.w3.org/2002/07/owl#NamedIndividual>,孝敬父母
<http://edukg.org/knowledge/3.0/instance/politics#main-E3352>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,社会公德
<http://edukg.org/knowledge/3.0/instance/politics#main-E1728>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,艰难困苦，玉汝于成
<http://edukg.org/knowledge/3.0/instance/politics#main-E1071>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,自主
<http://edukg.org/knowledge/3.0/instance/politics#main-E4309>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,法律
<http://edukg.org/knowledge/3.0/instance/politics#main-E1063>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,社会进步
<http://edukg.org/knowledge/3.0/instance/politics#main-E1792>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,文明交往
<http://edukg.org/knowledge/3.0/instance/politics#main-E4228>,<http://www.w3.org/2002/07/owl#NamedIndividual>,发展文化
<http://edukg.org/knowledge/3.0/instance/politics#main-E1949>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,西柏坡精神
<http://edukg.org/knowledge/3.0/instance/politics#main-E314>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,世界物质性
<http://edukg.org/knowledge/3.0/instance/politics#main-E3392>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,文化体育类
<http://edukg.org/knowledge/3.0/instance/politics#main-E240>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,利息
<http://edukg.org/knowledge/3.0/instance/politics#main-E424>,<http://www.w3.org/2002/07/owl#NamedIndividual>,传统道德
<http://edukg.org/knowledge/3.0/instance/politics#main-E3013>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,资源小国
<http://edukg.org/knowledge/3.0/instance/politics#main-E2752>,<http://www.w3.org/2002/07/owl#NamedIndividual>,抗税
<http://edukg.org/knowledge/3.0/instance/politics#main-E2971>,<http://www.w3.org/2002/07/owl#NamedIndividual>,人身权利体系
<http://edukg.org/knowledge/3.0/instance/politics#main-E2308>,<http://www.w3.org/2002/07/owl#NamedIndividual>,贷款业务
<http://edukg.org/knowledge/3.0/instance/politics#main-E1163>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,不承担责任
<http://edukg.org/knowledge/3.0/instance/politics#main-E397>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,情趣源于兴趣
<http://edukg.org/knowledge/3.0/instance/politics#main-E3349>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,青少年学生
<http://edukg.org/knowledge/3.0/instance/politics#main-E2443>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,意志
<http://edukg.org/knowledge/3.0/instance/politics#main-E1352>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,价值判断
<http://edukg.org/knowledge/3.0/instance/politics#main-E4308>,<http://www.w3.org/2002/07/owl#NamedIndividual>,法人
<http://edukg.org/knowledge/3.0/instance/politics#main-E2270>,<http://www.w3.org/2002/07/owl#NamedIndividual>,革命性
<http://edukg.org/knowledge/3.0/instance/politics#main-E3616>,<http://www.w3.org/2002/07/owl#NamedIndividual>,夜不归宿
<http://edukg.org/knowledge/3.0/instance/politics#main-E3057>,<http://www.w3.org/2002/07/owl#NamedIndividual>,被侵权人如何维权
<http://edukg.org/knowledge/3.0/instance/politics#main-E919>,<http://www.w3.org/2002/07/owl#NamedIndividual>,储蓄存款
<http://edukg.org/knowledge/3.0/instance/politics#main-E4435>,<http://edukg.org/knowledge/3.0/class/politics#main-C34>,汉代
<http://edukg.org/knowledge/3.0/instance/politics#main-E4714>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,不应过分严肃
<http://edukg.org/knowledge/3.0/instance/politics#main-E1886>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,众说纷纭话公平
<http://edukg.org/knowledge/3.0/instance/politics#main-E4701>,<http://www.w3.org/2002/07/owl#NamedIndividual>,起因条件
<http://edukg.org/knowledge/3.0/instance/politics#main-E289>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,意志坚强的人
<http://edukg.org/knowledge/3.0/instance/politics#main-E2811>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,自然资源
<http://edukg.org/knowledge/3.0/instance/politics#main-E4455>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,姓名变更权
<http://edukg.org/knowledge/3.0/instance/politics#main-E2526>,<http://www.w3.org/2002/07/owl#NamedIndividual>,殷周时期
<http://edukg.org/knowledge/3.0/instance/politics#main-E4575>,<http://www.w3.org/2002/07/owl#NamedIndividual>,自然现象
<http://edukg.org/knowledge/3.0/instance/politics#main-E4725>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,劳动者
<http://edukg.org/knowledge/3.0/instance/politics#main-E2152>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,爱国主义
<http://edukg.org/knowledge/3.0/instance/politics#main-E301>,<http://www.w3.org/2002/07/owl#NamedIndividual>,青春期
<http://edukg.org/knowledge/3.0/instance/politics#main-E4524>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,存款业务
<http://edukg.org/knowledge/3.0/instance/politics#main-E462>,<http://edukg.org/knowledge/3.0/class/politics#main-C9>,未成年人保护
<http://edukg.org/knowledge/3.0/instance/politics#main-E2755>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,学会倾听
<http://edukg.org/knowledge/3.0/instance/politics#main-E1379>,<http://www.w3.org/2002/07/owl#NamedIndividual>,继承法
<http://edukg.org/knowledge/3.0/instance/politics#main-E4712>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,婚姻关系
<http://edukg.org/knowledge/3.0/instance/politics#main-E3294>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,履行义务
<http://edukg.org/knowledge/3.0/instance/politics#main-E3955>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,感悟青春
<http://edukg.org/knowledge/3.0/instance/politics#main-E1189>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,文化自信
<http://edukg.org/knowledge/3.0/instance/politics#main-E2231>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,文明
<http://edukg.org/knowledge/3.0/instance/politics#main-E3159>,<http://www.w3.org/2002/07/owl#NamedIndividual>,兴趣
<http://edukg.org/knowledge/3.0/instance/politics#main-E305>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,事物
<http://edukg.org/knowledge/3.0/instance/politics#main-E2573>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,知识助我成长
<http://edukg.org/knowledge/3.0/instance/politics#main-E4206>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,当前可支配收入
<http://edukg.org/knowledge/3.0/instance/politics#main-E759>,<http://www.w3.org/2002/07/owl#NamedIndividual>,风险性
<http://edukg.org/knowledge/3.0/instance/politics#main-E2644>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,努力充实自己
<http://edukg.org/knowledge/3.0/instance/politics#main-E1627>,<http://www.w3.org/2002/07/owl#NamedIndividual>,支付手段
<http://edukg.org/knowledge/3.0/instance/politics#main-E3020>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,平等竞争
<http://edukg.org/knowledge/3.0/instance/politics#main-E4250>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,学会宽容
<http://edukg.org/knowledge/3.0/instance/politics#main-E2994>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,法定继承人
<http://edukg.org/knowledge/3.0/instance/politics#main-E2071>,<http://www.w3.org/2002/07/owl#NamedIndividual>,创新能力
<http://edukg.org/knowledge/3.0/instance/politics#main-E995>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,工商业贷款
<http://edukg.org/knowledge/3.0/instance/politics#main-E2337>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,巨大变化
<http://edukg.org/knowledge/3.0/instance/politics#main-E3833>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,隐私权
<http://edukg.org/knowledge/3.0/instance/politics#main-E2509>,<http://www.w3.org/2002/07/owl#NamedIndividual>,科学执政
<http://edukg.org/knowledge/3.0/instance/politics#main-E548>,<http://www.w3.org/2002/07/owl#NamedIndividual>,克服逆反心理
<http://edukg.org/knowledge/3.0/instance/politics#main-E1926>,<http://www.w3.org/2002/07/owl#NamedIndividual>,一般违法
<http://edukg.org/knowledge/3.0/instance/politics#main-E1785>,<http://www.w3.org/2002/07/owl#NamedIndividual>,理想引导人生
<http://edukg.org/knowledge/3.0/instance/politics#main-E3124>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,社会存在
<http://edukg.org/knowledge/3.0/instance/politics#main-E4001>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,尊重老师
<http://edukg.org/knowledge/3.0/instance/politics#main-E2572>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,如何培养兴趣爱好
<http://edukg.org/knowledge/3.0/instance/politics#main-E889>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,遭遇险情有对策
<http://edukg.org/knowledge/3.0/instance/politics#main-E4595>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,党
<http://edukg.org/knowledge/3.0/instance/politics#main-E550>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,品味生活
<http://edukg.org/knowledge/3.0/instance/politics#main-E2528>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,传统礼仪
<http://edukg.org/knowledge/3.0/instance/politics#main-E2097>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,正义制度
<http://edukg.org/knowledge/3.0/instance/politics#main-E3279>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,替代商品
<http://edukg.org/knowledge/3.0/instance/politics#main-E3852>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,换位思考　与人为善
<http://edukg.org/knowledge/3.0/instance/politics#main-E3744>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,经济持续健康发展
<http://edukg.org/knowledge/3.0/instance/politics#main-E1925>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,巧用颜色
<http://edukg.org/knowledge/3.0/instance/politics#main-E1321>,<http://edukg.org/knowledge/3.0/class/politics#main-C31>,两点论与重点论
<http://edukg.org/knowledge/3.0/instance/politics#main-E2383>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,曲折性
<http://edukg.org/knowledge/3.0/instance/politics#main-E1448>,<http://www.w3.org/2002/07/owl#NamedIndividual>,两弹一星精神
<http://edukg.org/knowledge/3.0/instance/politics#main-E3051>,<http://www.w3.org/2002/07/owl#NamedIndividual>,其他
<http://edukg.org/knowledge/3.0/instance/politics#main-E1186>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,意识的本质
<http://edukg.org/knowledge/3.0/instance/politics#main-E2565>,<http://www.w3.org/2002/07/owl#NamedIndividual>,想象
<http://edukg.org/knowledge/3.0/instance/politics#main-E180>,<http://edukg.org/knowledge/3.0/class/politics#main-C34>,历史性
<http://edukg.org/knowledge/3.0/instance/politics#main-E4494>,<http://www.w3.org/2002/07/owl#NamedIndividual>,社会经济权利
<http://edukg.org/knowledge/3.0/instance/politics#main-E3711>,<http://www.w3.org/2002/07/owl#NamedIndividual>,什么是宽容
<http://edukg.org/knowledge/3.0/instance/politics#main-E2815>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,肖像权
<http://edukg.org/knowledge/3.0/instance/politics#main-E3725>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,金融债券
<http://edukg.org/knowledge/3.0/instance/politics#main-E1414>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,客观性
<http://edukg.org/knowledge/3.0/instance/politics#main-E4170>,<http://www.w3.org/2002/07/owl#NamedIndividual>,供求
<http://edukg.org/knowledge/3.0/instance/politics#main-E1434>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,不良文化
<http://edukg.org/knowledge/3.0/instance/politics#main-E3369>,<http://www.w3.org/2002/07/owl#NamedIndividual>,部分
<http://edukg.org/knowledge/3.0/instance/politics#main-E996>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,保护环境
<http://edukg.org/knowledge/3.0/instance/politics#main-E451>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,“走出去”
<http://edukg.org/knowledge/3.0/instance/politics#main-E2640>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,师生
<http://edukg.org/knowledge/3.0/instance/politics#main-E349>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,推陈出新革故鼎新
<http://edukg.org/knowledge/3.0/instance/politics#main-E3948>,<http://www.w3.org/2002/07/owl#NamedIndividual>,SOHO
<http://edukg.org/knowledge/3.0/instance/politics#main-E2961>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,人格尊严不可辱
<http://edukg.org/knowledge/3.0/instance/politics#main-E4386>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,教育功能
<http://edukg.org/knowledge/3.0/instance/politics#main-E1055>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,共享
<http://edukg.org/knowledge/3.0/instance/politics#main-E2745>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,善于尊重他人
<http://edukg.org/knowledge/3.0/instance/politics#main-E4287>,<http://www.w3.org/2002/07/owl#NamedIndividual>,马克思主义指导思想
<http://edukg.org/knowledge/3.0/instance/politics#main-E2376>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,个人所得税
<http://edukg.org/knowledge/3.0/instance/politics#main-E4468>,<http://edukg.org/knowledge/3.0/class/politics#main-C1>,生产者
<http://edukg.org/knowledge/3.0/instance/politics#main-E2048>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,政治事件
<http://edukg.org/knowledge/3.0/instance/politics#main-E2423>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,被选举权
<http://edukg.org/knowledge/3.0/instance/politics#main-E1866>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,人身自由权利
<http://edukg.org/knowledge/3.0/instance/politics#main-E1144>,<http://www.w3.org/2002/07/owl#NamedIndividual>,肖像使用权
<http://edukg.org/knowledge/3.0/instance/politics#main-E2265>,<http://www.w3.org/2002/07/owl#NamedIndividual>,核心家庭
<http://edukg.org/knowledge/3.0/instance/politics#main-E2861>,<http://www.w3.org/2002/07/owl#NamedIndividual>,不法分子侵害
<http://edukg.org/knowledge/3.0/instance/politics#main-E33>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,任免权
<http://edukg.org/knowledge/3.0/instance/politics#main-E207>,<http://edukg.org/knowledge/3.0/class/politics#main-C34>,古中华文化
<http://edukg.org/knowledge/3.0/instance/politics#main-E3266>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,国家元首
<http://edukg.org/knowledge/3.0/instance/politics#main-E1903>,<http://edukg.org/knowledge/3.0/class/politics#main-C36>,我们都是消费者
<http://edukg.org/knowledge/3.0/instance/politics#main-E532>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,自负
<http://edukg.org/knowledge/3.0/instance/politics#main-E2200>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,债务支出
<http://edukg.org/knowledge/3.0/instance/politics#main-E1358>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,社会活动
<http://edukg.org/knowledge/3.0/instance/politics#main-E2258>,<http://www.w3.org/2002/07/owl#NamedIndividual>,逆反心理有危害
<http://edukg.org/knowledge/3.0/instance/politics#main-E847>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,自我新认识
<http://edukg.org/knowledge/3.0/instance/politics#main-E1217>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,国家性质
<http://edukg.org/knowledge/3.0/instance/politics#main-E1753>,<http://edukg.org/knowledge/3.0/class/politics#main-C33>,隐私受保护
<http://edukg.org/knowledge/3.0/instance/politics#main-E156>,<http://edukg.org/knowledge/3.0/instance/politics#main-E2549>,态度亲和
<http://edukg.org/knowledge/3.0/instance/politics#main-E663>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,智力成果
<http://edukg.org/knowledge/3.0/instance/politics#main-E945>,<http://edukg.org/knowledge/3.0/class/politics#main-C16>,如何忠实履行义务
<http://edukg.org/knowledge/3.0/instance/politics#main-E2973>,<http://www.w3.org/2002/07/owl#NamedIndividual>,老师误解
<http://edukg.org/knowledge/3.0/instance/politics#main-E302>,<http://www.w3.org/2002/07/owl#NamedIndividual>,忠实履行义务
<http://edukg.org/knowledge/3.0/instance/politics#main-E356>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,英雄人物
<http://edukg.org/knowledge/3.0/instance/politics#main-E4191>,<http://edukg.org/knowledge/3.0/class/politics#main-C29>,主观能动性
<http://edukg.org/knowledge/3.0/instance/politics#main-E4306>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,遗产
<http://edukg.org/knowledge/3.0/instance/politics#main-E846>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,勤奋工作
<http://edukg.org/knowledge/3.0/instance/politics#main-E1593>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,国内生产总值
<http://edukg.org/knowledge/3.0/instance/politics#main-E2310>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,明礼诚信
<http://edukg.org/knowledge/3.0/instance/politics#main-E581>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,自由权
<http://edukg.org/knowledge/3.0/instance/politics#main-E4076>,<http://www.w3.org/2002/07/owl#NamedIndividual>,教育
<http://edukg.org/knowledge/3.0/instance/politics#main-E1650>,<http://www.w3.org/2002/07/owl#NamedIndividual>,知耻
<http://edukg.org/knowledge/3.0/instance/politics#main-E749>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,公共设施
<http://edukg.org/knowledge/3.0/instance/politics#main-E4432>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,情趣有雅俗之分
<http://edukg.org/knowledge/3.0/instance/politics#main-E1714>,<http://www.w3.org/2002/07/owl#NamedIndividual>,民主共和制
<http://edukg.org/knowledge/3.0/instance/politics#main-E1944>,<http://www.w3.org/2002/07/owl#NamedIndividual>,我们维护正义
<http://edukg.org/knowledge/3.0/instance/politics#main-E747>,<http://edukg.org/knowledge/3.0/class/politics#main-C15>,肖像制作权
<http://edukg.org/knowledge/3.0/instance/politics#main-E4000>,<http://www.w3.org/2002/07/owl#NamedIndividual>,新事物
<http://edukg.org/knowledge/3.0/instance/politics#main-E4646>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,金钱观
<http://edukg.org/knowledge/3.0/instance/politics#main-E1056>,<http://edukg.org/knowledge/3.0/class/politics#main-C0>,非法财产
