uri,cls,label
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1800>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,溶解
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E438>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,硫化钙
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1075>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,雾
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4083>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,浓度
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3431>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$Li_{2}CO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2230>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,石棉网
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1703>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氩原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1379>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,甲醇
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2715>,<http://www.w3.org/2002/07/owl#NamedIndividual>,晶体
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3292>,<http://www.w3.org/2002/07/owl#NamedIndividual>,链节
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1203>,<http://www.w3.org/2002/07/owl#NamedIndividual>,实验室制取一氧化氮
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3578>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,广口瓶
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2317>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$CH_{2}O$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3350>,<http://www.w3.org/2002/07/owl#NamedIndividual>,共价化合物
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2461>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,富营养化污染
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1323>,<http://www.w3.org/2002/07/owl#NamedIndividual>,新型高分子材料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3408>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$NH_{3}·H_{2}O$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2647>,<http://www.w3.org/2002/07/owl#NamedIndividual>,煤气
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E895>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,一氯乙烷
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2502>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,乙酸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4141>,<http://www.w3.org/2002/07/owl#NamedIndividual>,钛单质
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E33>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C4>,化学原理
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3001>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,原子光谱
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1648>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C64>,丙醛
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3630>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氯化亚铁中氯的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2191>,<http://www.w3.org/2002/07/owl#NamedIndividual>,Al
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1101>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$Cu^{+}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E47>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,硝酸钙
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2432>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,超重氢
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1324>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,单线桥法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1633>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,生石灰
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2580>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$FeSO_{4}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3688>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C16>,爆炸极限
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2263>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C29>,制备$MgCl_{2}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3209>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,二氧化碳晶体
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E668>,<http://www.w3.org/2002/07/owl#NamedIndividual>,绿色能源
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4327>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,苯的溴代反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2319>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硫化钾
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1798>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,分子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4103>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,无机非金属材料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3002>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,二氧化硅
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4252>,<http://www.w3.org/2002/07/owl#NamedIndividual>,碳
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2632>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氢氧化钙
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3332>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,光学仪器
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2100>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,温度值
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2825>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氮化镁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2460>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,$KNO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E350>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C25>,乙酰水杨酸水解的反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E84>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C12>,臭氧层受损
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E565>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硝酸铁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2654>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,合料纤维
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1097>,<http://www.w3.org/2002/07/owl#NamedIndividual>,物质
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2283>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,骨科金属材料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2630>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,圆底烧瓶
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1672>,<http://www.w3.org/2002/07/owl#NamedIndividual>,磁卡阅读器
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4168>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,银单质
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1688>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C11>,可再生能源
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3095>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,宏观物体
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2385>,<http://www.w3.org/2002/07/owl#NamedIndividual>,塑料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1585>,<http://www.w3.org/2002/07/owl#NamedIndividual>,转动变平动
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1599>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,天然有机高分子化合物
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3905>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$Li_{2}SO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3226>,<http://www.w3.org/2002/07/owl#NamedIndividual>,次氯酸根水解的反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1439>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$HNO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E786>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,高锰酸钾
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4348>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,非电学量
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1434>,<http://www.w3.org/2002/07/owl#NamedIndividual>,合成洗涤剂
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2282>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,溶液配制
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3840>,<http://www.w3.org/2002/07/owl#NamedIndividual>,能量守恒定律
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3056>,<http://www.w3.org/2002/07/owl#NamedIndividual>,位置异构
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1402>,<http://www.w3.org/2002/07/owl#NamedIndividual>,恒星
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1544>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,MgS
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1501>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,硝酸钡
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3978>,<http://www.w3.org/2002/07/owl#NamedIndividual>,土壤溶液
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4072>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$F^{-}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E182>,<http://www.w3.org/2002/07/owl#NamedIndividual>,可燃气体
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2837>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C11>,一级能源
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1574>,<http://www.w3.org/2002/07/owl#NamedIndividual>,气压保温瓶
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E719>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,锌原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E86>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,电磁灶
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2599>,<http://www.w3.org/2002/07/owl#NamedIndividual>,一氧化氯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E798>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,饱和溶液
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3761>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C13>,钾
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1248>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,菱铁矿
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E828>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,醋酸钙
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3869>,<http://www.w3.org/2002/07/owl#NamedIndividual>,核技术
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3396>,<http://www.w3.org/2002/07/owl#NamedIndividual>,过氧化氢
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2402>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,硝酸镁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1859>,<http://www.w3.org/2002/07/owl#NamedIndividual>,电泳
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1072>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,干冰
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E353>,<http://www.w3.org/2002/07/owl#NamedIndividual>,催化作用
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2768>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,有机物定量分析
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E927>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,金属
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2567>,<http://www.w3.org/2002/07/owl#NamedIndividual>,常见金属
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E726>,<http://www.w3.org/2002/07/owl#NamedIndividual>,微量元素
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2329>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C2>,水槽
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1386>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,加聚反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E12>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氧化反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2144>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氟化钠
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2532>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硼原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3376>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氧化产物
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1033>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,固（或液）体 液体，加热
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2794>,<http://www.w3.org/2002/07/owl#NamedIndividual>,饮用水消毒
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1350>,<http://www.w3.org/2002/07/owl#NamedIndividual>,体心立方堆积（钾型）
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4200>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,有机化工
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3992>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,不饱和溶液
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2524>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,赤铁矿
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E714>,<http://www.w3.org/2002/07/owl#NamedIndividual>,过量二氧化硫
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2975>,<http://www.w3.org/2002/07/owl#NamedIndividual>,纵坐标
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3880>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,热固性
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1547>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,各向同性
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2453>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,定量实验
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1396>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,交叉分类法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E681>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,碘化银中银的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1956>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,酚酞
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3298>,<http://www.w3.org/2002/07/owl#NamedIndividual>,丙烯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4216>,<http://www.w3.org/2002/07/owl#NamedIndividual>,放射治疗
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1158>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,放射诊断
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E348>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,碳循环
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2142>,<http://www.w3.org/2002/07/owl#NamedIndividual>,范德华力
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4215>,<http://www.w3.org/2002/07/owl#NamedIndividual>,磷单质
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E169>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,唾液
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3665>,<http://www.w3.org/2002/07/owl#NamedIndividual>,ClO
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1234>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,酚羟基
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3161>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,恒压（温）线
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3980>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,溴
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E449>,<http://www.w3.org/2002/07/owl#NamedIndividual>,未知天体
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2216>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,岩盐
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1600>,<http://www.w3.org/2002/07/owl#NamedIndividual>,试管夹夹持试管加热
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2914>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,2-硝基甲苯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E899>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,碱性土壤
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1497>,<http://www.w3.org/2002/07/owl#NamedIndividual>,热化学方程式
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3257>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,硫酸氢铵
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1641>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,膜法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E906>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,分子式
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3383>,<http://www.w3.org/2002/07/owl#NamedIndividual>,酸根
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1936>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,聚丙烯腈
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E386>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,升华
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2596>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硫化银
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4343>,<http://www.w3.org/2002/07/owl#NamedIndividual>,化学
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4247>,<http://www.w3.org/2002/07/owl#NamedIndividual>,发明电池
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3289>,<http://www.w3.org/2002/07/owl#NamedIndividual>,蒸馏法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3091>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,酒精灯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2856>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,高锰酸钾加热分解
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4235>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,$K_{2}MnO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2067>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C29>,复分解反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4063>,<http://www.w3.org/2002/07/owl#NamedIndividual>,丙酮
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2977>,<http://www.w3.org/2002/07/owl#NamedIndividual>,过氧化钠
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2712>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氩气
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E529>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C24>,加成反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1596>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,守恒法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E801>,<http://www.w3.org/2002/07/owl#NamedIndividual>,麻黄碱
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E578>,<http://www.w3.org/2002/07/owl#NamedIndividual>,物理能
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2369>,<http://www.w3.org/2002/07/owl#NamedIndividual>,亚硫酰氯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E240>,<http://www.w3.org/2002/07/owl#NamedIndividual>,稀有金属
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3004>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,原子操纵
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2813>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,红磷
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2076>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,$C_{2}H_{6}O$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4034>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C48>,硫酸铁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1697>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,铍原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E385>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C48>,偏铝酸钠
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4188>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C53>,溴乙烷
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4236>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$NH_{4}Br$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3766>,<http://www.w3.org/2002/07/owl#NamedIndividual>,普拉斯特里
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E121>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,缓慢氧化
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E293>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C9>,陶瓷材料
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2522>,<http://www.w3.org/2002/07/owl#NamedIndividual>,离子反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2121>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,锰
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1932>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C5>,实验-pH测定
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4099>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C20>,亚铜离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2197>,<http://www.w3.org/2002/07/owl#NamedIndividual>,离子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3859>,<http://www.w3.org/2002/07/owl#NamedIndividual>,硬脂酸钠
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E866>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C53>,齒代烷
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1572>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,节约用电
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E4329>,<http://www.w3.org/2002/07/owl#NamedIndividual>,石墨晶体（混合晶体）
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3844>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氡气
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2304>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,生铁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3104>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氢原子
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E228>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,化学振荡反应
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3785>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,离子平衡
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E891>,<http://www.w3.org/2002/07/owl#NamedIndividual>,维勒
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E90>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,石器
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2075>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,$C_{3}H_{6}N_{6}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3782>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$Cl_{2}O$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3987>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氧化还原法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2897>,<http://www.w3.org/2002/07/owl#NamedIndividual>,氟化硅
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3326>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,BaS
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2214>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,硝酸钠
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E889>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,烯
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3854>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C4>,电荷守恒
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1429>,<http://www.w3.org/2002/07/owl#NamedIndividual>,$H_{2}SO_{4}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E445>,<http://www.w3.org/2002/07/owl#NamedIndividual>,溴化亚铁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2362>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,氧化二氯中氧的化合价
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2445>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,比色法
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E1666>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,天然橡胶
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2041>,<http://www.w3.org/2002/07/owl#NamedIndividual>,溴化铁
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E562>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,AgI
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3638>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,空间站
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E393>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,光导纤维
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E3692>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C17>,$CaCO_{3}$
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E2576>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,核酸
<http://edukg.org/knowledge/3.0/instance/chemistry#main-E711>,<http://edukg.org/knowledge/3.0/class/chemistry#main-C0>,等质氢图
